Row number,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
7303,119,engineering,,0.640114252,3,,low,0.355801962,Employed,2
7304,274,sales,1,0.975640427,3,1,medium,0.642514783,Employed,4
7305,274,,,0.682855318,3,,low,1,Employed,3
7306,213,sales,,0.727750729,4,,medium,0.884145021,Employed,3
7307,142,,,0.767114931,4,,medium,0.685290827,Employed,2
7308,265,sales,,0.619212005,3,,low,0.623770366,Employed,4
7309,234,sales,,0.614074455,3,,high,0.526668964,Employed,2
7310,144,engineering,,0.590403804,4,,medium,0.565385894,Employed,3
7311,159,engineering,,0.596867603,2,,high,0.618516595,Employed,3
7312,194,support,,0.663940212,4,,medium,0.120655834,Employed,4
7313,224,engineering,,0.783756751,3,,low,0.866630365,Employed,3
7314,227,finance,,0.845796283,3,,low,0.720162025,Employed,4
7315,282,engineering,,0.757134753,6,,medium,0.098023699,Left,4
7316,232,engineering,,0.829786128,6,,low,0.918960329,Employed,6
7317,117,temp,,,2,,medium,,Employed,
7318,232,admin,,0.766392319,5,,low,0.87292392,Employed,3
7319,128,support,,0.529644416,2,,low,0.461766382,Left,3
7320,224,sales,1,0.594353783,5,,low,0.932683324,Employed,8
7321,175,sales,,0.637373556,3,,low,0.95316017,Employed,2
7322,180,finance,1,,4,,low,0.220692435,Employed,3
7323,248,engineering,,0.615554892,2,,low,0.78673852,Employed,2
7324,126,engineering,,0.529863987,2,,low,0.45612968,Left,3
7325,157,finance,,0.570766743,4,,low,0.810482712,Employed,3
7326,144,,,0.465284364,2,,medium,0.43899035,Left,3
7327,191,engineering,,0.832380586,4,,low,1,Employed,4
7328,273,support,1,0.878910417,6,,low,0.084798387,Left,4
7329,207,IT,,0.476376637,4,,medium,0.659445305,Employed,3
7330,230,engineering,,0.852344183,5,,medium,0.566218956,Employed,4
7331,191,,,0.79558552,6,,medium,0.402248208,Employed,6
7332,223,sales,,0.670242774,3,,low,0.611452109,Employed,4
7333,214,engineering,,0.940197688,4,,medium,0.928225569,Employed,3
7334,153,sales,,0.782791563,3,,medium,0.589320594,Employed,2
7335,259,sales,,0.484605897,5,,low,0.540894678,Employed,4
7336,201,marketing,,,4,,low,0.893528127,Employed,2
7337,204,marketing,,0.641610532,3,,low,0.669848556,Employed,3
7338,180,marketing,,0.663303752,5,,low,0.634261318,Employed,2
7339,298,engineering,,0.931970456,6,,medium,0.164343046,Left,4
7340,273,support,,0.735551372,4,,low,0.222387956,Employed,5
7341,141,management,1,0.429743371,2,1,high,0.390177132,Employed,7
7342,172,sales,,,5,,low,0.383471062,Left,2
7343,193,IT,,0.817638015,5,,high,0.220642182,Employed,5
7344,161,engineering,,0.857369936,5,,medium,0.563817849,Employed,2
7345,168,sales,,0.894863513,3,,low,1,Employed,2
7346,256,engineering,,0.912331745,4,,low,0.931153602,Employed,4
7347,198,finance,,0.821719126,4,,medium,0.200330658,Employed,6
7348,142,,,0.580287045,2,,medium,0.456548282,Left,3
7349,207,engineering,1,,4,,low,0.915047492,Employed,2
7350,145,finance,,0.45968256,6,,low,0.746569078,Employed,3
7351,232,sales,,0.944549375,4,,low,0.865011442,Left,5
7352,201,sales,1,0.581939256,5,,medium,0.868978774,Employed,3
7353,190,marketing,,0.677693389,2,,medium,0.538806766,Employed,8
7354,177,engineering,,,4,,medium,0.918650005,Employed,3
7355,157,sales,,0.481503804,2,,low,0.477707738,Left,3
7356,263,marketing,1,0.859566431,4,,low,0.883846584,Left,5
7357,219,IT,1,0.401550236,3,,low,0.895231512,Employed,3
7358,204,support,1,0.908697841,4,,low,0.696045781,Employed,8
7359,151,sales,,0.784826052,5,,low,0.582456252,Employed,5
7360,126,sales,,0.518843534,2,,medium,0.610191582,Employed,3
7361,206,management,,0.842806807,4,1,high,0.567932171,Employed,7
7362,101,product,,,6,,low,0.324263638,Employed,3
7363,158,sales,1,0.610345291,4,,medium,0.945603949,Employed,3
7364,247,IT,,0.678588737,4,,medium,0.589130257,Employed,5
7365,198,engineering,,,5,,low,0.496857939,Employed,3
7366,165,engineering,,0.62358288,5,,low,0.597356489,Employed,3
7367,250,support,,0.812843143,6,,low,0.04047737,Left,4
7368,174,support,,,3,,low,0.643798077,Employed,2
7369,268,support,,0.69499161,3,,high,0.89536727,Employed,2
7370,132,engineering,,0.484314754,2,,low,0.359882772,Left,3
7371,212,engineering,,0.837480108,3,,medium,0.984651697,Employed,3
7372,296,engineering,,0.949796172,7,,medium,0.126589263,Left,4
7373,274,management,1,0.643903182,4,,medium,0.706068509,Employed,10
7374,197,admin,,0.783847189,5,,medium,0.617500625,Employed,3
7375,149,sales,,,2,,low,0.415359584,Left,3
7376,218,engineering,,,5,,low,0.908313015,Employed,2
7377,236,engineering,,0.561917714,5,,high,0.733635354,Employed,3
7378,267,support,,0.635617913,3,,medium,0.727593201,Employed,3
7379,287,IT,1,0.428209955,6,,low,0.39489372,Employed,5
7380,150,,,0.649896343,3,,medium,1,Employed,3
7381,155,IT,,0.741492862,3,,medium,0.769431699,Employed,3
7382,261,engineering,,0.756541853,4,,low,0.889946964,Employed,3
7383,199,sales,,0.643458372,5,,low,0.200839396,Employed,4
7384,198,procurement,,0.634485917,2,1,medium,0.36645293,Employed,2
7385,110,engineering,,0.903708979,3,,medium,0.237321592,Employed,4
7386,284,IT,,0.951361002,5,,medium,0.15154853,Employed,5
7387,156,engineering,,0.48872894,2,,high,0.439894915,Left,3
7388,223,sales,,0.482210791,3,,low,0.632140293,Employed,3
7389,248,sales,,0.988705295,4,,low,0.846521935,Left,5
7390,219,,,0.803259689,4,,high,0.588242356,Employed,2
7391,264,engineering,,0.458259556,6,,low,0.546386176,Employed,6
7392,157,information_technology,1,1,6,,low,0.312569356,Left,5
7393,207,IT,1,0.690885635,3,,low,0.62207225,Employed,2
7394,118,support,,0.609933049,4,,low,0.535075519,Employed,5
7395,214,,,0.495987158,5,,low,0.870002064,Employed,3
7396,234,sales,,0.623682292,3,,medium,0.860093941,Employed,3
7397,244,IT,,0.680662007,5,,low,0.928567095,Employed,2
7398,255,procurement,,0.893001073,6,,medium,0.129349024,Left,4
7399,260,sales,,,4,,medium,0.646532589,Employed,2
7400,214,support,,0.826276635,3,,high,0.80050605,Employed,2
7401,164,IT,,0.739776425,3,,low,0.989283859,Employed,2
7402,148,engineering,,0.520301006,3,,low,0.810267102,Employed,3
7403,141,sales,,,2,,low,0.498654605,Left,3
7404,263,,,0.547930823,3,,medium,0.542774346,Employed,4
7405,275,sales,,0.985411572,5,,low,0.734725291,Left,5
7406,276,support,,0.752432281,5,,low,0.115195308,Left,4
7407,251,engineering,,0.453489288,3,,medium,0.755034411,Employed,2
7408,132,support,,0.475155382,2,,low,0.382330078,Left,3
7409,152,sales,,0.499670562,2,,low,0.508353961,Left,3
7410,260,,,0.740635407,6,,medium,0.153632909,Left,4
7411,135,engineering,,0.440793329,2,,low,0.422306261,Left,3
7412,254,IT,,0.85877486,4,,medium,0.714653651,Employed,3
7413,109,sales,,0.376538497,2,,low,0.608133117,Employed,6
7414,201,sales,1,0.785718434,4,,medium,0.570293248,Employed,8
7415,246,finance,,0.797974458,4,,medium,0.661798287,Employed,4
7416,137,support,,,3,,medium,1,Employed,3
7417,186,support,,0.929026045,3,,medium,0.565597301,Employed,2
7418,134,sales,,0.610360367,4,,low,0.927701195,Employed,4
7419,261,sales,,0.867650395,4,,medium,0.903216324,Employed,4
7420,142,IT,,0.796831627,4,,medium,0.956984207,Employed,2
7421,160,sales,,0.661204276,3,,medium,0.813570653,Employed,4
7422,136,management,,0.796652026,4,,medium,0.758837899,Employed,3
7423,267,engineering,,0.889439824,5,,medium,0.856006784,Left,5
7424,219,product,,,4,,low,0.647810132,Employed,3
7425,201,information_technology,,0.58372857,5,,low,0.824350573,Employed,3
7426,188,support,,0.90639526,4,,medium,0.938372116,Employed,3
7427,139,sales,,0.506264633,3,,medium,0.419982489,Employed,2
7428,260,,,0.776316686,6,,medium,0.078052204,Left,4
7429,152,information_technology,1,,4,,low,0.850236921,Employed,3
7430,166,engineering,,0.707908552,4,,low,0.6451349,Employed,3
7431,254,product,,0.857584233,5,,medium,0.876537217,Left,5
7432,204,engineering,,,3,,high,0.517619951,Employed,2
7433,208,support,,0.893948946,3,,low,0.86187036,Employed,3
7434,299,marketing,,0.918782232,6,,low,0.072152325,Left,4
7435,176,sales,1,0.946173265,5,,low,0.182749801,Employed,4
7436,139,information_technology,,0.515401878,4,,low,0.714721571,Employed,2
7437,248,engineering,,0.896041021,5,,medium,0.928785818,Left,5
7438,139,sales,,0.431538959,5,,low,0.283338479,Employed,4
7439,177,product,,0.645265938,4,,low,0.555582962,Employed,2
7440,135,support,,0.59748414,2,,low,0.391158683,Left,3
7441,262,finance,,0.950989134,4,,medium,0.860237247,Left,6
7442,134,product,1,,3,,low,0.984866692,Employed,3
7443,249,support,,0.801293498,5,,low,0.858277923,Employed,2
7444,249,support,,0.780623785,4,,medium,0.780490567,Employed,2
7445,144,sales,,0.472743189,5,,medium,0.719205402,Employed,3
7446,260,sales,,0.908548665,4,,low,0.810918839,Left,5
7447,197,support,1,0.874128172,3,,medium,0.822967041,Employed,4
7448,178,product,,0.736265674,2,,low,0.356486267,Employed,3
7449,111,sales,,0.717258353,2,,low,0.370695994,Employed,2
7450,156,sales,,0.504050615,2,,low,0.336273059,Left,3
7451,188,product,,0.564176089,3,,medium,0.546389746,Employed,2
7452,229,product,,1,5,,low,0.89605723,Left,5
7453,147,support,,0.616617472,4,,medium,0.891990298,Employed,4
7454,156,finance,,0.835222664,3,,low,0.502459932,Employed,4
7455,194,finance,,,4,,medium,0.814582627,Employed,3
7456,153,sales,,0.456368957,2,,low,0.374588294,Left,3
7457,189,engineering,,0.674957484,4,,medium,0.749711559,Employed,3
7458,163,product,,1,4,,medium,0.964059434,Employed,4
7459,183,management,,,3,,high,0.823734917,Employed,3
7460,208,engineering,,0.740346502,4,,medium,0.950591337,Employed,2
7461,306,IT,,0.919380709,6,,low,0.067044352,Left,4
7462,246,marketing,,0.709609996,4,1,low,0.865063888,Employed,3
7463,180,product,,0.75971621,4,,high,0.574609299,Employed,3
7464,190,sales,,0.637976148,3,,medium,0.532293452,Employed,7
7465,166,IT,,,3,,low,0.944343778,Employed,2
7466,172,finance,1,0.619569132,4,,low,0.863009441,Employed,3
7467,256,product,1,0.994651162,3,,low,0.939547984,Employed,2
7468,104,product,,0.883002305,4,,low,0.755342399,Employed,5
7469,230,marketing,,0.843461873,3,,low,0.525236083,Employed,4
7470,137,engineering,,0.902221526,5,,low,0.487972635,Employed,3
7471,170,support,,0.494929782,4,,low,0.785044582,Employed,4
7472,193,sales,,0.899138077,3,,low,0.605780807,Employed,2
7473,151,engineering,,0.806232219,2,,low,0.316484839,Left,4
7474,155,sales,,0.8843106,4,,low,0.666979396,Employed,4
7475,133,,,0.804546272,3,,low,0.636490316,Employed,3
7476,253,sales,,0.95375288,4,,low,0.959635122,Employed,3
7477,117,engineering,1,0.435542315,4,,medium,0.914640576,Employed,5
7478,213,support,,0.52370862,3,,low,0.574912954,Employed,4
7479,228,support,,0.911899306,5,,low,0.902768742,Left,5
7480,143,sales,,0.634081631,3,,medium,0.5975501,Employed,6
7481,231,marketing,,0.702942381,5,1,medium,0.77574866,Employed,3
7482,187,sales,,0.725525731,3,,medium,0.424890097,Employed,3
7483,175,IT,1,,3,,high,0.752924448,Employed,3
7484,148,support,,0.571900339,2,,low,0.373519121,Left,3
7485,91,temp,,,2,,medium,,Employed,
7486,269,engineering,,0.808479507,5,,medium,0.767688312,Left,6
7487,274,sales,1,0.868015717,4,,low,0.828249052,Employed,2
7488,181,procurement,,0.603279134,2,,medium,0.935243548,Employed,6
7489,144,sales,,0.791575921,3,,medium,0.9331775,Employed,3
7490,219,support,,1,5,,low,0.760981669,Left,5
7491,247,engineering,,0.634614579,4,,medium,0.645034967,Employed,2
7492,201,sales,,0.509274419,3,,low,0.564773999,Employed,2
7493,287,engineering,,0.966796246,4,,medium,0.273414431,Employed,5
7494,172,product,,0.55748802,4,,high,0.756919569,Employed,3
7495,224,,,0.704855387,3,,medium,0.612591069,Employed,3
7496,193,sales,,0.507319258,3,,medium,0.416410666,Employed,3
7497,264,IT,,0.735463548,4,,low,0.803847182,Employed,3
7498,228,support,1,,4,,low,1,Employed,3
7499,214,sales,1,0.702106091,4,,low,0.531023678,Employed,2
7500,121,sales,,0.84181498,5,,medium,0.100548479,Employed,5
7501,145,finance,,0.616623545,2,,medium,0.385447972,Left,3
7502,199,engineering,,0.614521905,4,,medium,0.605594213,Employed,2
7503,230,IT,,0.979585672,5,,medium,0.795579656,Left,5
7504,226,engineering,,0.663547633,4,,low,0.839537488,Employed,2
7505,184,engineering,,0.527732959,4,,medium,0.719137321,Employed,4
7506,135,support,,0.431930352,2,,low,0.453380823,Left,3
7507,234,finance,,0.697695739,3,,high,0.8957095,Employed,4
7508,271,IT,,0.673747922,4,,medium,0.483977476,Employed,3
7509,151,IT,,,3,,low,0.965242649,Employed,3
7510,278,engineering,,0.870834418,6,,high,0.114962358,Left,4
7511,151,sales,,0.482311773,2,,medium,0.361296087,Left,3
7512,206,sales,,0.582301568,4,,low,0.432012376,Employed,2
7513,178,product,1,0.991889891,2,,medium,0.75756945,Employed,4
7514,245,sales,,,4,,low,0.763542362,Employed,2
7515,219,,1,0.71577806,4,,medium,0.867907729,Employed,2
7516,162,sales,,0.522771581,4,,low,0.675097039,Employed,3
7517,138,sales,,0.682555116,3,,medium,0.567354706,Employed,2
7518,168,engineering,,0.647377038,3,,medium,0.894606462,Employed,3
7519,214,,,0.633946881,3,,low,0.950602046,Employed,2
7520,261,,1,0.830387441,3,1,medium,0.957155249,Employed,8
7521,203,sales,,0.570083738,6,,medium,0.767534916,Employed,3
7522,161,sales,,,5,,low,0.680961135,Employed,3
7523,203,support,,0.968642381,5,,low,0.671503218,Employed,2
7524,291,sales,,0.815128033,7,,high,0.135376391,Left,4
7525,260,finance,,0.423504921,4,,medium,0.264031907,Employed,2
7526,267,support,,0.666136771,5,,low,0.660835875,Employed,3
7527,205,support,,0.548472891,4,,low,1,Employed,2
7528,178,marketing,1,,4,1,high,0.698589801,Employed,3
7529,152,,,0.795489476,3,1,low,0.812579861,Employed,3
7530,233,engineering,,1,5,,low,0.831301689,Employed,3
7531,162,sales,,0.956801229,4,,low,0.188690188,Employed,6
7532,158,engineering,,0.946635748,3,,low,1,Employed,2
7533,209,admin,,0.876479583,4,,low,0.525959995,Employed,3
7534,173,sales,,,4,,low,0.497999786,Employed,3
7535,218,sales,1,0.75954889,3,,medium,0.914476444,Employed,2
7536,233,information_technology,1,0.79911176,5,,high,0.773153026,Employed,3
7537,275,support,,0.923934487,4,,medium,0.90666431,Left,5
7538,266,engineering,,0.853938995,4,,medium,0.262299513,Employed,5
7539,162,sales,,0.609446417,3,,medium,0.814601876,Employed,7
7540,135,,,0.601142495,2,,low,0.424218619,Left,3
7541,264,engineering,,0.879268156,2,,medium,0.376811508,Employed,5
7542,221,engineering,,0.504198839,5,,medium,0.742340353,Employed,3
7543,264,product,,0.953756149,4,,medium,0.858487036,Left,6
7544,233,IT,,0.781301968,4,,low,0.58221382,Employed,4
7545,200,information_technology,1,0.503676566,4,,low,0.657375523,Employed,3
7546,156,engineering,,0.469694022,2,,medium,0.470401434,Left,3
7547,144,engineering,1,0.880347909,4,,low,0.905950205,Employed,3
7548,244,product,,1,5,,medium,0.894918901,Employed,2
7549,178,support,1,0.590954047,4,,low,0.800263841,Employed,2
7550,238,product,1,0.630261721,4,,medium,0.963261583,Employed,10
7551,97,temp,1,,1,,medium,,Employed,
7552,260,sales,,0.889360117,6,,low,0.075353826,Left,4
7553,274,sales,,0.528766391,4,,medium,0.201813162,Employed,6
7554,190,sales,,0.64342544,3,,medium,0.527465868,Employed,7
7555,186,,,0.873704762,3,,medium,1,Employed,2
7556,225,support,,0.753028128,3,,low,0.771167092,Employed,4
7557,241,engineering,,0.768559013,5,,low,0.740525318,Employed,3
7558,228,engineering,,0.73310005,3,,medium,0.850844165,Employed,3
7559,305,sales,,0.784887772,6,,low,0.085104255,Left,4
7560,257,IT,1,0.88765407,5,,medium,0.373186808,Employed,5
7561,142,sales,,0.972921586,4,,medium,0.211029699,Employed,4
7562,238,support,,0.830935981,5,,medium,0.90903461,Left,5
7563,165,,,0.879406735,4,,medium,0.868800745,Employed,5
7564,273,sales,,0.489331153,3,,medium,0.789824561,Employed,3
7565,245,information_technology,,0.861802971,5,,low,0.791127377,Employed,3
7566,130,support,,0.502867722,6,,medium,0.765469205,Employed,2
7567,196,engineering,1,0.620712821,3,,low,0.659229147,Employed,3
7568,127,sales,,0.563250804,2,,low,0.357339484,Left,3
7569,193,IT,,0.94342632,3,,medium,0.682594267,Employed,3
7570,103,temp,,,1,,low,,Employed,
7571,267,support,,0.902413756,3,,low,0.769328966,Employed,2
7572,179,product,,0.582611261,4,,low,0.227679946,Employed,4
7573,288,sales,,0.911372001,6,,medium,0.088875743,Left,4
7574,279,admin,,0.896245874,7,,medium,0.062925983,Left,4
7575,184,engineering,1,0.731884972,5,,low,0.703018692,Employed,4
7576,201,finance,,,3,,high,0.58576853,Employed,3
7577,249,support,,0.859743772,3,,medium,0.78163883,Employed,2
7578,276,sales,,0.890366146,6,,low,0.153112489,Left,4
7579,189,marketing,,0.804210893,4,,medium,0.913456224,Employed,4
7580,143,product,,,2,,high,0.478294015,Left,3
7581,156,engineering,,0.543604499,2,,low,0.411170111,Left,3
7582,221,support,,0.91519507,5,,medium,0.834803204,Left,6
7583,240,finance,,0.778155083,5,,high,0.840009491,Employed,3
7584,114,engineering,,0.407256806,3,,high,0.766766269,Employed,3
7585,245,IT,,0.969529506,5,,low,0.792849266,Left,5
7586,248,sales,,0.828376471,5,,low,0.879737983,Left,5
7587,174,engineering,,0.528283842,4,,low,0.90040271,Employed,2
7588,174,sales,,0.838568088,5,,medium,0.623645629,Employed,4
7589,285,engineering,,0.903994988,7,,low,0.06946963,Left,4
7590,144,product,1,0.562653129,5,,low,0.202956754,Employed,4
7591,135,sales,,0.481042634,3,,low,0.667219527,Employed,6
7592,126,,,0.423114795,3,,medium,0.490972559,Employed,2
7593,149,marketing,,0.516888793,2,,low,0.458110181,Left,3
7594,241,finance,1,0.906557949,4,,medium,0.733300867,Employed,2
7595,162,product,,0.906569969,4,,low,0.827685235,Employed,3
7596,189,sales,,0.629329244,5,,high,0.671634887,Employed,4
7597,254,engineering,,0.868042874,6,,low,0.176994523,Left,4
7598,140,sales,,,2,,low,0.502809546,Left,3
7599,166,marketing,,0.603635674,2,,medium,1,Employed,3
7600,250,IT,1,0.765125164,3,,low,0.838721449,Employed,3
7601,226,support,,,3,,medium,0.838737047,Left,2
7602,217,engineering,1,0.970521242,5,,low,0.539695358,Employed,2
7603,186,sales,,0.569642359,5,,medium,0.966383755,Employed,3
7604,134,sales,,0.713805718,5,,low,0.755042051,Employed,2
7605,268,sales,,0.702685064,3,,low,0.618488002,Employed,3
7606,233,IT,,0.956377802,4,,medium,0.58146144,Employed,3
7607,155,sales,,,3,1,low,0.460858969,Employed,3
7608,262,sales,,0.998596654,5,,low,0.934750395,Left,6
7609,144,management,,0.762527116,6,1,high,0.170664964,Employed,7
7610,108,engineering,,0.410386128,3,,low,0.590095453,Employed,4
7611,237,finance,,0.71924468,4,,low,0.522816499,Employed,6
7612,162,sales,,0.963371145,4,,low,0.177647035,Employed,6
7613,261,engineering,,0.82032765,4,,medium,1,Employed,2
7614,217,marketing,,0.868984384,4,,low,0.591442234,Employed,3
7615,69,temp,,,1,,medium,,Employed,
7616,255,support,,0.644826192,2,,low,0.981285756,Employed,3
7617,251,marketing,,0.997651312,4,,medium,0.866885278,Left,5
7618,222,engineering,,0.87987399,5,,low,1,Employed,3
7619,156,sales,1,0.481020558,4,,medium,0.188222124,Employed,4
7620,262,sales,,0.857313477,6,,high,0.433408184,Employed,6
7621,217,support,,0.808023939,4,,medium,0.750428655,Left,6
7622,131,,1,0.545658534,2,,medium,0.368839466,Left,3
7623,215,engineering,,0.968891224,4,,high,0.550244094,Employed,2
7624,257,support,,0.660520816,3,,low,0.523284921,Employed,3
7625,254,marketing,,0.641671693,3,,medium,1,Employed,3
7626,238,product,,0.855160904,4,,medium,0.697502259,Employed,2
7627,283,support,,0.831406367,6,,low,0.123656185,Left,4
7628,134,support,,,2,,low,0.402759873,Left,3
7629,159,finance,1,0.558864858,3,,medium,0.533301504,Employed,3
7630,260,sales,,0.476129725,3,,low,0.891134299,Employed,8
7631,193,sales,,0.955786012,3,,low,1,Employed,6
